time,scheduled_fight_time,parking,pass,A,B,C,D,E,month,day,year,DateTime,Date,Total
08:30:00,2018-07-04 08:30:00,356.0,51.0,321,184,407,219,24,7,4,2018,2018-07-04 08:30:00,2018-7-4,1562.0
09:00:00,2018-07-04 09:00:00,327.0,71.0,412,212,440,238,25,7,4,2018,2018-07-04 09:00:00,2018-7-4,1725.0
09:30:00,2018-07-04 09:30:00,301.0,71.0,361,208,420,168,23,7,4,2018,2018-07-04 09:30:00,2018-7-4,1552.0
10:00:00,2018-07-04 10:00:00,224.0,59.0,279,159,303,177,18,7,4,2018,2018-07-04 10:00:00,2018-7-4,1219.0
10:30:00,2018-07-04 10:30:00,243.0,86.0,328,198,374,195,21,7,4,2018,2018-07-04 10:30:00,2018-7-4,1445.0
11:00:00,2018-07-04 11:00:00,184.0,81.0,378,210,408,196,25,7,4,2018,2018-07-04 11:00:00,2018-7-4,1482.0
11:30:00,2018-07-04 11:30:00,200.0,73.0,316,176,359,165,22,7,4,2018,2018-07-04 11:30:00,2018-7-4,1311.0
12:00:00,2018-07-04 12:00:00,201.0,79.0,284,161,334,147,18,7,4,2018,2018-07-04 12:00:00,2018-7-4,1224.0
12:30:00,2018-07-04 12:30:00,250.0,90.0,339,183,354,183,23,7,4,2018,2018-07-04 12:30:00,2018-7-4,1422.0
13:00:00,2018-07-04 13:00:00,244.0,81.0,392,230,420,195,27,7,4,2018,2018-07-04 13:00:00,2018-7-4,1589.0
13:30:00,2018-07-04 13:30:00,268.0,76.0,426,245,508,242,28,7,4,2018,2018-07-04 13:30:00,2018-7-4,1793.0
14:00:00,2018-07-04 14:00:00,188.0,41.0,408,211,414,184,24,7,4,2018,2018-07-04 14:00:00,2018-7-4,1470.0
14:30:00,2018-07-04 14:30:00,176.0,41.0,366,214,377,171,26,7,4,2018,2018-07-04 14:30:00,2018-7-4,1371.0
15:00:00,2018-07-04 15:00:00,126.0,72.0,397,227,419,193,26,7,4,2018,2018-07-04 15:00:00,2018-7-4,1460.0
15:30:00,2018-07-04 15:30:00,123.0,77.0,373,202,369,128,26,7,4,2018,2018-07-04 15:30:00,2018-7-4,1298.0
16:00:00,2018-07-04 16:00:00,98.0,66.0,318,154,361,178,18,7,4,2018,2018-07-04 16:00:00,2018-7-4,1193.0
16:30:00,2018-07-04 16:30:00,117.0,97.0,378,198,372,157,25,7,4,2018,2018-07-04 16:30:00,2018-7-4,1344.0
17:00:00,2018-07-04 17:00:00,90.0,107.0,346,191,389,208,25,7,4,2018,2018-07-04 17:00:00,2018-7-4,1356.0
17:30:00,2018-07-04 17:30:00,68.0,70.0,307,173,345,156,20,7,4,2018,2018-07-04 17:30:00,2018-7-4,1139.0
18:00:00,2018-07-04 18:00:00,39.0,62.0,195,111,238,109,15,7,4,2018,2018-07-04 18:00:00,2018-7-4,769.0
18:30:00,2018-07-04 18:30:00,37.0,46.0,197,117,231,113,14,7,4,2018,2018-07-04 18:30:00,2018-7-4,755.0
19:00:00,2018-07-04 19:00:00,42.0,60.0,239,142,257,116,16,7,4,2018,2018-07-04 19:00:00,2018-7-4,872.0
19:30:00,2018-07-04 19:30:00,37.0,38.0,203,105,236,102,14,7,4,2018,2018-07-04 19:30:00,2018-7-4,735.0
20:00:00,2018-07-04 20:00:00,52.0,39.0,161,90,166,88,11,7,4,2018,2018-07-04 20:00:00,2018-7-4,607.0
20:30:00,2018-07-04 20:30:00,61.0,43.0,162,95,191,98,11,7,4,2018,2018-07-04 20:30:00,2018-7-4,661.0
21:00:00,2018-07-04 21:00:00,46.0,53.0,173,88,180,101,11,7,4,2018,2018-07-04 21:00:00,2018-7-4,652.0
21:30:00,2018-07-04 21:30:00,32.0,35.0,155,80,158,78,10,7,4,2018,2018-07-04 21:30:00,2018-7-4,548.0
22:00:00,2018-07-04 22:00:00,23.0,51.0,137,71,154,71,9,7,4,2018,2018-07-04 22:00:00,2018-7-4,516.0
22:30:00,2018-07-04 22:30:00,20.0,66.0,150,86,163,86,10,7,4,2018,2018-07-04 22:30:00,2018-7-4,581.0
23:00:00,2018-07-04 23:00:00,13.0,58.0,151,90,175,87,9,7,4,2018,2018-07-04 23:00:00,2018-7-4,583.0
23:30:00,2018-07-04 23:30:00,15.0,35.0,134,73,139,64,9,7,4,2018,2018-07-04 23:30:00,2018-7-4,469.0
