time,scheduled_fight_time,parking,pass,A,B,C,D,E,month,day,year,DateTime,Date,Total
18:00:00,2018-08-25 18:00:00,50.0,81.0,207,127,207,108,12,8,25,2018,2018-08-25 18:00:00,2018-8-25,792.0
18:30:00,2018-08-25 18:30:00,40.0,58.0,197,126,222,105,14,8,25,2018,2018-08-25 18:30:00,2018-8-25,762.0
19:00:00,2018-08-25 19:00:00,57.0,62.0,250,128,268,113,17,8,25,2018,2018-08-25 19:00:00,2018-8-25,895.0
19:30:00,2018-08-25 19:30:00,42.0,57.0,225,120,268,112,15,8,25,2018,2018-08-25 19:30:00,2018-8-25,839.0
20:00:00,2018-08-25 20:00:00,38.0,53.0,167,90,185,96,11,8,25,2018,2018-08-25 20:00:00,2018-8-25,640.0
20:30:00,2018-08-25 20:30:00,56.0,54.0,165,82,168,91,10,8,25,2018,2018-08-25 20:30:00,2018-8-25,626.0
21:00:00,2018-08-25 21:00:00,55.0,49.0,145,85,145,69,10,8,25,2018,2018-08-25 21:00:00,2018-8-25,558.0
21:30:00,2018-08-25 21:30:00,48.0,55.0,109,61,126,56,7,8,25,2018,2018-08-25 21:30:00,2018-8-25,462.0
22:00:00,2018-08-25 22:00:00,20.0,45.0,106,59,114,67,8,8,25,2018,2018-08-25 22:00:00,2018-8-25,419.0
22:30:00,2018-08-25 22:30:00,22.0,36.0,127,70,130,46,8,8,25,2018,2018-08-25 22:30:00,2018-8-25,439.0
23:00:00,2018-08-25 23:00:00,28.0,33.0,118,69,122,55,8,8,25,2018,2018-08-25 23:00:00,2018-8-25,433.0
23:30:00,2018-08-25 23:30:00,9.0,23.0,118,72,138,60,7,8,25,2018,2018-08-25 23:30:00,2018-8-25,427.0
