time,scheduled_fight_time,parking,pass,A,B,C,D,E,month,day,year,DateTime,Date,Total
10:00:00,2017-12-21 10:00:00,240.0,97.0,390,215,390,194,22,12,21,2017,2017-12-21 10:00:00,2017-12-21,1548.0
10:30:00,2017-12-21 10:30:00,230.0,103.0,381,207,419,214,23,12,21,2017,2017-12-21 10:30:00,2017-12-21,1577.0
11:00:00,2017-12-21 11:00:00,233.0,120.0,400,210,414,204,23,12,21,2017,2017-12-21 11:00:00,2017-12-21,1604.0
11:30:00,2017-12-21 11:30:00,266.0,153.0,360,209,411,224,26,12,21,2017,2017-12-21 11:30:00,2017-12-21,1649.0
12:00:00,2017-12-21 12:00:00,233.0,120.0,345,176,384,187,22,12,21,2017,2017-12-21 12:00:00,2017-12-21,1467.0
12:30:00,2017-12-21 12:30:00,316.0,151.0,343,177,375,182,21,12,21,2017,2017-12-21 12:30:00,2017-12-21,1565.0
13:00:00,2017-12-21 13:00:00,317.0,138.0,426,205,447,239,31,12,21,2017,2017-12-21 13:00:00,2017-12-21,1803.0
13:30:00,2017-12-21 13:30:00,319.0,128.0,440,263,509,242,33,12,21,2017,2017-12-21 13:30:00,2017-12-21,1934.0
14:00:00,2017-12-21 14:00:00,231.0,137.0,420,228,472,196,25,12,21,2017,2017-12-21 14:00:00,2017-12-21,1709.0
14:30:00,2017-12-21 14:30:00,251.0,133.0,440,256,491,246,28,12,21,2017,2017-12-21 14:30:00,2017-12-21,1845.0
15:00:00,2017-12-21 15:00:00,226.0,141.0,497,273,577,260,35,12,21,2017,2017-12-21 15:00:00,2017-12-21,2009.0
15:30:00,2017-12-21 15:30:00,269.0,179.0,493,274,582,263,36,12,21,2017,2017-12-21 15:30:00,2017-12-21,2096.0
16:00:00,2017-12-21 16:00:00,281.0,225.0,476,269,538,250,34,12,21,2017,2017-12-21 16:00:00,2017-12-21,2073.0
16:30:00,2017-12-21 16:30:00,194.0,323.0,488,263,510,249,35,12,21,2017,2017-12-21 16:30:00,2017-12-21,2062.0
17:00:00,2017-12-21 17:00:00,185.0,306.0,524,320,568,266,37,12,21,2017,2017-12-21 17:00:00,2017-12-21,2206.0
17:30:00,2017-12-21 17:30:00,154.0,289.0,496,281,569,284,34,12,21,2017,2017-12-21 17:30:00,2017-12-21,2107.0
18:00:00,2017-12-21 18:00:00,92.0,152.0,405,218,420,179,30,12,21,2017,2017-12-21 18:00:00,2017-12-21,1496.0
18:30:00,2017-12-21 18:30:00,128.0,140.0,332,181,375,179,18,12,21,2017,2017-12-21 18:30:00,2017-12-21,1353.0
19:00:00,2017-12-21 19:00:00,77.0,116.0,387,230,464,218,27,12,21,2017,2017-12-21 19:00:00,2017-12-21,1519.0
19:30:00,2017-12-21 19:30:00,81.0,82.0,346,206,409,148,22,12,21,2017,2017-12-21 19:30:00,2017-12-21,1294.0
20:00:00,2017-12-21 20:00:00,84.0,64.0,263,143,278,166,15,12,21,2017,2017-12-21 20:00:00,2017-12-21,1013.0
20:30:00,2017-12-21 20:30:00,79.0,70.0,337,186,401,150,26,12,21,2017,2017-12-21 20:30:00,2017-12-21,1249.0
21:00:00,2017-12-21 21:00:00,59.0,69.0,433,247,514,194,28,12,21,2017,2017-12-21 21:00:00,2017-12-21,1544.0
21:30:00,2017-12-21 21:30:00,79.0,47.0,395,203,430,159,29,12,21,2017,2017-12-21 21:30:00,2017-12-21,1342.0
22:00:00,2017-12-21 22:00:00,57.0,61.0,283,144,314,168,20,12,21,2017,2017-12-21 22:00:00,2017-12-21,1047.0
22:30:00,2017-12-21 22:30:00,59.0,47.0,244,132,252,132,15,12,21,2017,2017-12-21 22:30:00,2017-12-21,881.0
23:00:00,2017-12-21 23:00:00,35.0,41.0,218,111,257,117,17,12,21,2017,2017-12-21 23:00:00,2017-12-21,796.0
23:30:00,2017-12-21 23:30:00,24.0,25.0,157,91,167,104,11,12,21,2017,2017-12-21 23:30:00,2017-12-21,579.0
