time,scheduled_fight_time,parking,pass,A,B,C,D,E,month,day,year,DateTime,Date,Total
10:00:00,2017-11-22 10:00:00,313.0,81.0,395,214,433,161,25,11,22,2017,2017-11-22 10:00:00,2017-11-22,1622.0
10:30:00,2017-11-22 10:30:00,338.0,117.0,398,219,420,223,25,11,22,2017,2017-11-22 10:30:00,2017-11-22,1740.0
11:00:00,2017-11-22 11:00:00,299.0,105.0,413,270,490,258,27,11,22,2017,2017-11-22 11:00:00,2017-11-22,1862.0
11:30:00,2017-11-22 11:30:00,338.0,124.0,433,248,476,260,34,11,22,2017,2017-11-22 11:30:00,2017-11-22,1913.0
12:00:00,2017-11-22 12:00:00,318.0,129.0,362,220,413,241,23,11,22,2017,2017-11-22 12:00:00,2017-11-22,1706.0
12:30:00,2017-11-22 12:30:00,410.0,128.0,400,220,465,207,34,11,22,2017,2017-11-22 12:30:00,2017-11-22,1864.0
13:00:00,2017-11-22 13:00:00,405.0,134.0,455,294,582,264,33,11,22,2017,2017-11-22 13:00:00,2017-11-22,2167.0
13:30:00,2017-11-22 13:30:00,408.0,118.0,550,324,658,276,47,11,22,2017,2017-11-22 13:30:00,2017-11-22,2381.0
14:00:00,2017-11-22 14:00:00,305.0,90.0,548,300,558,272,29,11,22,2017,2017-11-22 14:00:00,2017-11-22,2102.0
14:30:00,2017-11-22 14:30:00,308.0,140.0,451,285,561,254,32,11,22,2017,2017-11-22 14:30:00,2017-11-22,2031.0
15:00:00,2017-11-22 15:00:00,308.0,172.0,527,319,598,218,33,11,22,2017,2017-11-22 15:00:00,2017-11-22,2175.0
15:30:00,2017-11-22 15:30:00,345.0,167.0,584,319,566,280,37,11,22,2017,2017-11-22 15:30:00,2017-11-22,2298.0
16:00:00,2017-11-22 16:00:00,341.0,198.0,554,291,597,271,37,11,22,2017,2017-11-22 16:00:00,2017-11-22,2289.0
16:30:00,2017-11-22 16:30:00,303.0,170.0,552,287,578,299,33,11,22,2017,2017-11-22 16:30:00,2017-11-22,2222.0
17:00:00,2017-11-22 17:00:00,259.0,181.0,606,329,649,379,43,11,22,2017,2017-11-22 17:00:00,2017-11-22,2446.0
17:30:00,2017-11-22 17:30:00,199.0,126.0,559,326,625,289,41,11,22,2017,2017-11-22 17:30:00,2017-11-22,2165.0
18:00:00,2017-11-22 18:00:00,150.0,102.0,378,191,419,223,22,11,22,2017,2017-11-22 18:00:00,2017-11-22,1485.0
18:30:00,2017-11-22 18:30:00,136.0,99.0,407,216,427,226,26,11,22,2017,2017-11-22 18:30:00,2017-11-22,1537.0
19:00:00,2017-11-22 19:00:00,104.0,78.0,481,278,546,276,34,11,22,2017,2017-11-22 19:00:00,2017-11-22,1797.0
19:30:00,2017-11-22 19:30:00,84.0,58.0,411,227,452,213,28,11,22,2017,2017-11-22 19:30:00,2017-11-22,1473.0
20:00:00,2017-11-22 20:00:00,89.0,50.0,275,168,296,142,19,11,22,2017,2017-11-22 20:00:00,2017-11-22,1039.0
20:30:00,2017-11-22 20:30:00,89.0,74.0,435,229,480,242,25,11,22,2017,2017-11-22 20:30:00,2017-11-22,1574.0
21:00:00,2017-11-22 21:00:00,51.0,52.0,573,298,590,263,37,11,22,2017,2017-11-22 21:00:00,2017-11-22,1864.0
21:30:00,2017-11-22 21:30:00,57.0,35.0,288,170,295,143,20,11,22,2017,2017-11-22 21:30:00,2017-11-22,1008.0
22:00:00,2017-11-22 22:00:00,26.0,37.0,254,161,278,147,19,11,22,2017,2017-11-22 22:00:00,2017-11-22,922.0
22:30:00,2017-11-22 22:30:00,37.0,28.0,246,127,260,129,17,11,22,2017,2017-11-22 22:30:00,2017-11-22,844.0
23:00:00,2017-11-22 23:00:00,22.0,22.0,206,115,236,126,15,11,22,2017,2017-11-22 23:00:00,2017-11-22,742.0
23:30:00,2017-11-22 23:30:00,21.0,27.0,180,90,185,92,13,11,22,2017,2017-11-22 23:30:00,2017-11-22,608.0
